Resampled_R(ohm),Resampled_X(ohm),Normalized_R(ohm),Normalized_X(ohm)
0.145821,-0.0619652,1.0,-1.0
0.13941436363636364,-0.05798079090909091,1.0,-1.0
0.13300772727272728,-0.05399638181818182,1.0,-1.0
0.1266010909090909,-0.05001197272727273,1.0,-1.0
0.12144572727272727,-0.04660904545454546,1.0,-1.0
0.11879290909090909,-0.04436908181818182,1.0,-1.0
0.1161400909090909,-0.04212911818181818,1.0,-1.0
0.11348727272727273,-0.039889154545454546,1.0,-1.0
0.11094154545454545,-0.03758440909090909,1.0,-1.0
0.10844936363636364,-0.03524727272727273,1.0,-1.0
0.10595718181818183,-0.032910136363636364,1.0,-0.9147588479816489
0.103465,-0.030573,1.0,-0.7520746271825065
0.1017029909090909,-0.02893887272727273,1.0,-0.6383257136888022
0.09994098181818183,-0.02730474545454546,1.0,-0.5245768001950979
0.09817897272727273,-0.025670618181818185,1.0,-0.41082788670139336
0.09676604545454545,-0.024370145454545456,1.0,-0.3203041176998611
0.09605128181818182,-0.023736981818181818,0.9964970715220568,-0.2762306376826735
0.09533651818181818,-0.023103818181818184,0.9761343281910047,-0.23215715766548603
0.09462175454545455,-0.02247065454545455,0.9557715848599523,-0.18808367764829864
0.09313971818181818,-0.02122669090909091,0.9135501783072271,-0.10149341358282812
0.09127404545454545,-0.019677327272727276,0.8603994401436655,0.006355242506783314
0.08940837272727273,-0.01812796363636364,0.8072487019801038,0.11420389859639499
0.0875427,-0.0165786,0.7540979638165423,0.22205255468600693
0.08666187272727273,-0.015892581818181817,0.7290042702358418,0.2698051527370207
0.08578104545454546,-0.015206563636363636,0.7039105766551416,0.3175577507880344
0.08490021818181819,-0.014520545454545456,0.6788168830744412,0.365310348839048
0.08400308181818182,-0.013836763636363639,0.65325856340583,0.41290727729317117
0.08307332727272727,-0.013157454545454547,0.6267709915613967,0.4601928665535136
0.08214357272727273,-0.012478145454545456,0.6002834197169635,0.5074784558138559
0.08121381818181818,-0.011798836363636366,0.5737958478725305,0.5547640450741982
0.08042657272727273,-0.011254245454545455,0.5513681860359523,0.5926721231299876
0.07971058181818183,-0.010777013636363639,0.5309704792033016,0.6258914455835004
0.07899459090909092,-0.010299781818181818,0.5105727723706506,0.6591107680370135
0.0782786,-0.00982255,0.4901750655379995,0.6923300904905265
0.07797969090909092,-0.00964733090909091,0.4816595104819736,0.7045268034068956
0.07768078181818182,-0.009472111818181818,0.47314395542594717,0.7167235163232648
0.07738187272727273,-0.00929689272727273,0.4646284003699212,0.7289202292396337
0.07690253636363636,-0.009047680000000002,0.4509726926010923,0.7462675175623875
0.07606234545454546,-0.00865048,0.4270366794066584,0.7739159566979116
0.07522215454545456,-0.008253280000000002,0.4031006662122245,0.8015643958334352
0.07438196363636364,-0.007856080000000001,0.37916465301779023,0.8292128349689589
0.07379948181818181,-0.007623454545454546,0.3625704571812705,0.8454055105011179
0.07334585454545454,-0.007473116363636364,0.3496471700237083,0.8558703042315945
0.07289222727272728,-0.007322778181818182,0.33672388286614613,0.8663350979620711
0.0724386,-0.00717244,0.3238005957085839,0.8767998916925477
0.0718976181818182,-0.007058208181818183,0.30838868420390037,0.8847513807971303
0.07135663636363637,-0.006943976363636364,0.2929767726992164,0.8927028699017129
0.07081565454545455,-0.0068297445454545466,0.27756486119453244,0.9006543590062955
0.0702938090909091,-0.006733513636363637,0.262698121325887,0.9073528344165577
0.06981023636363637,-0.006673284545454546,0.24892172472931764,0.9115452824381789
0.06932666363636364,-0.006613055454545456,0.23514532813274827,0.9157377304598
0.06884309090909091,-0.006552826363636364,0.22136893153617893,0.9199301784814211
0.06853426363636364,-0.006531377272727273,0.21257081958945567,0.9214232144444432
0.06831280909090909,-0.006529318181818182,0.2062618499676551,0.9215665443781655
0.06809135454545455,-0.006527259090909091,0.1999528803458549,0.9217098743118879
0.0678699,-0.0065252,0.19364391072405435,0.9218532042456101
0.06776879999999999,-0.006533578181818182,0.19076369515902777,0.9212700127801864
0.0676677,-0.006541956363636364,0.18788347959400162,0.9206868213147624
0.06756659999999999,-0.006550334545454545,0.18500326402897505,0.9201036298493387
0.0672695909090909,-0.0065821199999999995,0.17654183765320178,0.9178910966031277
0.06658076363636363,-0.00666072,0.15691798965593423,0.9124198797953428
0.06589193636363637,-0.00673932,0.13729414165866705,0.9069486629875579
0.0652031090909091,-0.00681792,0.11767029366139947,0.9014774461797731
0.06466495454545455,-0.006882674545454545,0.10233892770484306,0.8969699887055824
0.06420213636363636,-0.006940506363636363,0.0891538027686418,0.892944410898189
0.06373931818181819,-0.006998338181818182,0.07596867783244093,0.8889188330907956
0.0632765,-0.00705617,0.06278355289623967,0.8848932552834021
0.06237251818181819,-0.007153181818181817,0.037030214585378335,0.8781404220748762
0.06146853636363637,-0.007250193636363636,0.011276876274516796,0.8713875888663503
0.06056455454545455,-0.007347205454545454,-0.014476462036344739,0.8646347556578244
0.0598245,-0.007416855454545454,-0.03555971248922991,0.8597865336392211
0.0594123,-0.0074317818181818185,-0.04730278722616234,0.8587475340004629
0.05900010000000001,-0.007446708181818182,-0.05904586196309457,0.8577085343617049
0.058587900000000005,-0.007461634545454545,-0.07078893670002699,0.856669534722947
0.05824815454545455,-0.007465368181818182,-0.08046786989813547,0.8564096424325286
0.057944636363636365,-0.007463505454545455,-0.08911473232683226,0.8565393038162799
0.057641118181818184,-0.007461642727272727,-0.09776159475552884,0.8566689652000314
0.0573376,-0.00745978,-0.10640845718422544,0.856798626583783
0.057186481818181825,-0.007450441818181818,-0.1107136296810721,0.8574486420712866
0.05703536363636364,-0.007441103636363636,-0.11501880217791896,0.8580986575587902
0.05688424545454546,-0.007431765454545454,-0.1193239746747658,0.858748673046294
0.05646868181818182,-0.007369264545454546,-0.13116287530496856,0.8630992585974391
0.055524227272727274,-0.007200438181818182,-0.1580692322018833,0.8748509842758676
0.05457977272727274,-0.00703161181818182,-0.1849755890987976,0.8866027099542959
0.053635318181818194,-0.0068627854545454565,-0.21188194599571233,0.8983544356327245
0.05296284545454546,-0.006678768181818183,-0.23103987296056552,0.9111635755241774
0.05242636363636364,-0.006487155454545456,-0.24632358495938764,0.9245014225221426
0.05188988181818182,-0.006295542727272728,-0.2616072969582098,0.9378392695201075
0.0513534,-0.00610393,-0.2768910089570319,0.9511771165180726
0.05072435454545455,-0.005761248181818186,-0.29481174594309406,0.9750306346269612
0.0500953090909091,-0.005418566363636366,-0.3127324829291563,0.9988841527358499
0.04946626363636364,-0.005075884545454547,-0.3306532199152187,1.0
0.04887061818181818,-0.004700963636363638,-0.34762243167999635,1.0
0.048341772727272726,-0.004261564545454546,-0.3626885930022047,1.0
0.047812927272727276,-0.00382216545454546,-0.37775475432441286,1.0
0.04728408181818182,-0.003382766363636368,-0.3928209156466212,1.0
0.04696463636363636,-0.00306454181818182,-0.4019215266293981,1.0
0.04674989090909091,-0.002806904545454547,-0.4080393624424592,1.0
0.04653514545454545,-0.002549267272727273,-0.41415719825552044,1.0
0.0463204,-0.00229163,-0.4202750340685814,1.0
