Resampled_R(ohm),Resampled_X(ohm),Normalized_R(ohm),Normalized_X(ohm)
0.137189,-0.0525907,1.0,-1.0
0.13140063636363636,-0.04910202727272727,1.0,-1.0
0.12561227272727274,-0.045613354545454544,1.0,-1.0
0.11982390909090909,-0.04212468181818182,1.0,-1.0
0.11521681818181818,-0.039099354545454545,1.0,-1.0
0.11297227272727273,-0.03700071818181818,1.0,-1.0
0.11072772727272727,-0.034902081818181815,1.0,-1.0
0.10848318181818181,-0.03280344545454545,1.0,-0.9073322691641417
0.10644245454545455,-0.03063511818181818,1.0,-0.7563985717172734
0.10450363636363637,-0.028431945454545457,1.0,-0.6030393394538147
0.10256481818181817,-0.02622877272727273,1.0,-0.44968010719035584
0.100626,-0.0240256,1.0,-0.2963208749268969
0.09937835454545454,-0.022517936363636366,1.0,-0.19137488729637736
0.0981307090909091,-0.02101027272727273,1.0,-0.08642889966585782
0.09688306363636365,-0.019502609090909093,1.0,0.01851708796466196
0.09589162727272728,-0.018308709090909092,0.9919487084474241,0.10162250459079951
0.0954126090909091,-0.017742336363636365,0.9783020652901209,0.1410467792081726
0.09493359090909091,-0.017175963636363638,0.9646554221328176,0.18047105382554568
0.09445457272727273,-0.01660959090909091,0.9510087789755144,0.21989532844291876
0.09349306363636364,-0.015536836363636364,0.9236165589008289,0.2945680091009159
0.0922903090909091,-0.01421089090909091,0.8893515503674524,0.3868648927792249
0.09108755454545454,-0.012884945454545457,0.8550865418340754,0.47916177645753394
0.0898848,-0.011559,0.8208215333006988,0.5714586601358432
0.08933574545454545,-0.011009451818181819,0.805179639652166,0.609711805798073
0.0887866909090909,-0.010459903636363638,0.7895377460036332,0.647964951460303
0.08823763636363637,-0.009910355454545456,0.7738958523551008,0.6862180971225329
0.0876819,-0.009369640909090912,0.7580636018645308,0.7238563478770454
0.08711279999999999,-0.008846593636363637,0.7418506376898868,0.7602648088161233
0.0865437,-0.008323546363636365,0.7256376735152432,0.796673269755201
0.0859746,-0.0078004990909090926,0.7094247093405992,0.8330817306942788
0.08549406363636364,-0.007393171818181818,0.6957348150368741,0.8614351126384856
0.0850578090909091,-0.007043704545454547,0.6833064556686084,0.8857609550852564
0.08462155454545454,-0.0066942372727272735,0.6708780963003422,0.9100867975320277
0.0841853,-0.00634477,0.6584497369320765,0.9344126399787989
0.08400549090909092,-0.00621862,0.6533271954645237,0.9431937341302246
0.08382568181818183,-0.00609247,0.6482046539969708,0.9519748282816505
0.08364587272727274,-0.005966320000000001,0.6430821125294179,0.9607559224330762
0.08335935454545455,-0.00579208090909091,0.6349195593450876,0.9728844191602387
0.08285941818181819,-0.005521663636363637,0.6206769827272031,0.9917077210388751
0.08235948181818183,-0.005251246363636365,0.6064344061093184,1.0
0.08185954545454545,-0.004980829090909091,0.5921918294914336,1.0
0.08151526363636363,-0.004834628181818182,0.5823836608318604,1.0
0.08124880909090909,-0.004750535454545454,0.574792696151443,1.0
0.08098235454545454,-0.004666442727272727,0.5672017314710254,1.0
0.0807159,-0.00458235,0.559610766790608,1.0
