Resampled_R(ohm),Resampled_X(ohm),Normalized_R(ohm),Normalized_X(ohm)
0.120772,-0.0515647,1.0,-1.0
0.11544672727272728,-0.04793415454545454,1.0,-1.0
0.11012145454545455,-0.044303609090909093,1.0,-1.0
0.10479618181818182,-0.04067306363636364,1.0,-1.0
0.10057011818181819,-0.03756647272727273,1.0,-1.0
0.09854247272727273,-0.03550779090909091,1.0,-1.0
0.09651482727272727,-0.03344910909090909,1.0,-0.9522758536354937
0.09448718181818182,-0.03139042727272728,0.9519377721624355,-0.8089743960589347
0.09263413636363636,-0.029285654545454547,0.8991467695819888,-0.6624646260586569
0.09086839090909091,-0.02715783636363637,0.8488428374152592,-0.51435069984652
0.08910264545454545,-0.025030018181818183,0.7985389052485296,-0.3662367736343829
0.0873369,-0.0229022,0.7482349730818,-0.21812284742224589
0.0861855,-0.021464327272727273,0.7154329928486511,-0.11803489026054008
0.0850341,-0.02002645454545455,0.6826310126155025,-0.017946933098834494
0.0838827,-0.01858858181818182,0.6498290323823537,0.08214102406287133
0.08296576363636364,-0.017451609090909093,0.623706634887951,0.16128382680393494
0.08251775454545454,-0.016916436363636364,0.61094340287104,0.1985363207037141
0.08206974545454546,-0.016381263636363635,0.5981801708541294,0.23578881460349327
0.08162173636363637,-0.01584609090909091,0.5854169388372189,0.2730413085032722
0.08071376363636364,-0.01482739090909091,0.5595499043989364,0.3439513410998434
0.0795758090909091,-0.013566927272727274,0.5271309687499686,0.4316901430448104
0.07843785454545456,-0.012306463636363639,0.4947120331010006,0.5194289449897774
0.0772999,-0.011046,0.46229309745203223,0.6071677469347446
0.07677661818181819,-0.010524368181818183,0.44738543733707126,0.6434776804094491
0.07625333636363636,-0.010002736363636366,0.43247777722210995,0.6797876138841533
0.07573005454545455,-0.009481104545454547,0.4175701171071489,0.7160975473588579
0.07520011818181818,-0.008969696363636365,0.4024728771168529,0.7516958303105418
0.07465687272727273,-0.008478735454545454,0.38699647737588716,0.7858708122161849
0.07411362727272727,-0.007987774545454546,0.37152007763492145,0.8200457941218279
0.07357038181818182,-0.007496813636363638,0.35604367789395575,0.8542207760274709
0.0731112090909091,-0.007117514545454545,0.34296240750694784,0.8806231623043076
0.07269407272727273,-0.006794046363636366,0.33107870179691845,0.9031392507667407
0.07227693636363637,-0.006470578181818182,0.31919499608688956,0.9256553392291741
0.0718598,-0.00614711,0.3073112903768602,0.9481714276916074
0.0716783,-0.006026992727272727,0.30214057697377134,0.9565325936133727
0.0714968,-0.005906875454545455,0.29696986357068245,0.9648937595351378
0.0713153,-0.005786758181818183,0.2917991501675935,0.9732549254569028
0.07102952727272728,-0.005624614545454547,0.28365783407312356,0.9845414774740542
0.07053520909090909,-0.005378418181818182,0.26957531259589024,1.0
0.07004089090909091,-0.00513222181818182,0.2554927911186573,1.0
0.06954657272727273,-0.0048860254545454555,0.24141026964142442,1.0
0.06920330909090909,-0.004752125454545455,0.23163110773873302,1.0
0.06893557272727273,-0.004674373636363637,0.22400362562331255,1.0
0.06866783636363637,-0.004596621818181819,0.21637614350789214,1.0
0.0684001,-0.00451887,0.20874866139247172,1.0
0.06806753636363637,-0.004480341818181819,0.19927432942594048,1.0
0.06773497272727273,-0.0044418136363636364,0.18979999745940918,1.0
0.0674024090909091,-0.004403285454545455,0.18032566549287793,1.0
0.06707702727272727,-0.004382165454545455,0.17105593475792366,1.0
0.06676600909090909,-0.004395861818181818,0.16219540648612424,1.0
0.0664549909090909,-0.004409558181818181,0.15333487821432476,1.0
0.06614397272727272,-0.004423254545454545,0.14447434994252534,1.0
0.06594004545454546,-0.004438627272727273,0.138664710921334,1.0
0.06578966363636364,-0.004454838181818181,0.13438051652544641,1.0
0.06563928181818182,-0.0044710490909090905,0.13009632212955877,1.0
0.0654889,-0.00448726,0.12581212773367112,1.0
0.06542257272727273,-0.004501234545454545,0.12392254471393971,1.0
0.06535624545454546,-0.004515209090909091,0.12203296169420866,1.0
0.06528991818181819,-0.004529183636363636,0.1201433786744772,1.0
0.06508553636363637,-0.004569883636363636,0.11432079020824915,1.0
0.06460504545454546,-0.004664034545454545,0.10063219084902744,1.0
0.06412455454545454,-0.004758185454545455,0.08694359148980574,1.0
0.06364406363636364,-0.004852336363636363,0.07325499213058442,1.0
0.06325400909090909,-0.004946565454545454,0.062142814355831744,1.0
0.06290917272727273,-0.005040833636363636,0.05231884737331416,1.0
0.06256433636363636,-0.005135101818181818,0.04249488039079617,1.0
0.0622195,-0.00522937,0.03267091340827859,1.0
0.06154163636363637,-0.005357074545454543,0.013359406025292522,1.0
0.06086377272727273,-0.00548477909090909,-0.005952101357693744,0.9942751936220611
