Resampled_R(ohm),Resampled_X(ohm),Normalized_R(ohm),Normalized_X(ohm)
0.124849,-0.0573255,1.0,-1.0
0.11879909090909091,-0.05334662727272727,1.0,-1.0
0.11274918181818182,-0.04936775454545454,1.0,-1.0
0.10669927272727273,-0.04538888181818182,1.0,-1.0
0.10188974545454545,-0.041987336363636364,1.0,-1.0
0.0995609818181818,-0.039740445454545456,1.0,-1.0
0.09723221818181818,-0.03749355454545455,1.0,-1.0
0.09490345454545454,-0.03524666363636364,0.9637968739268952,-1.0
0.09275478181818181,-0.03296160909090909,0.9025838112835859,-0.9183417799230872
0.09069615454545454,-0.03065747272727273,0.843936033702015,-0.757954634882939
0.08863752727272728,-0.028353336363636367,0.785288256120444,-0.5975674898427905
0.0865789,-0.0260492,0.7266404785388726,-0.4371803448026418
0.08520912727272728,-0.02449007272727273,0.6876173259212712,-0.32865205803392294
0.08383935454545455,-0.022930945454545458,0.6485941733036696,-0.2201237712652042
0.08246958181818181,-0.021371818181818183,0.6095710206860678,-0.11159548449648515
0.08137536363636363,-0.02013748181818182,0.5783980806385154,-0.02567535906153124
0.08083225454545455,-0.019552727272727274,0.5629255657310607,0.015028443705892899
0.08028914545454545,-0.018967972727272728,0.5474530508236057,0.05573224647331704
0.07974603636363636,-0.018383218181818185,0.531980535916151,0.09643604924074092
0.0786318,-0.017255445454545458,0.5002373023091895,0.1749384551035396
0.077232,-0.01585616363636364,0.4603587093524742,0.2723401625140256
0.0758322,-0.014456881818181822,0.42048011639575933,0.36974186992451136
0.0744324,-0.0130576,0.3806015234390441,0.4671435773349975
0.0737787,-0.012456672727272728,0.36197840855420027,0.5089731370653003
0.073125,-0.011855745454545456,0.343355293669356,0.5508026967956031
0.0724713,-0.011254818181818184,0.3247321787845122,0.5926322565259059
0.07181046363636365,-0.010658182727272729,0.30590575761259486,0.6341630698468916
0.07113535454545455,-0.01007013090909091,0.28667272386653,0.6750963903492433
0.07046024545454546,-0.009482079090909092,0.26743969012046503,0.7160297108515951
0.06978513636363637,-0.008894027272727275,0.24820665637440012,0.7569630313539465
0.06922204545454545,-0.008423902727272729,0.232164883863139,0.7896876282349028
0.06871496363636365,-0.008012741818181821,0.2177187419692804,0.8183078633051609
0.06820788181818183,-0.00760158090909091,0.2032726000754214,0.8469280983754194
0.0677008,-0.00719042,0.1888264581815624,0.875548333445678
0.06749134545454546,-0.007035906363636365,0.18285935390872674,0.8863037737040073
0.06728189090909091,-0.006881392727272727,0.17689224963589062,0.8970592139623366
0.06707243636363637,-0.006726879090909092,0.17092514536305498,0.9078146542206661
0.06674553636363637,-0.006509974545454546,0.16161216348167878,0.9229130231109441
0.06618374545454546,-0.006168288181818182,0.14560742638322244,0.9466972492651194
0.06562195454545455,-0.00582660181818182,0.12960268928476612,0.9704814754192947
0.06506016363636363,-0.005484915454545455,0.11359795218630939,0.99426570157347
0.06467831818181818,-0.005289647272727273,0.10271964138891707,1.0
0.06438644545454546,-0.005167588181818183,0.09440454374205652,1.0
0.06409457272727273,-0.005045529090909091,0.08608944609519598,1.0
0.0638027,-0.00492347,0.07777434844833545,1.0
0.06345396363636364,-0.00484766,0.06783927522740435,1.0
0.06310522727272727,-0.00477185,0.05790420200647285,1.0
0.06275649090909091,-0.004696040000000001,0.047969128785541756,1.0
0.062417154545454545,-0.004642924545454546,0.03830185008796601,1.0
0.06209661818181818,-0.004635198181818182,0.029170160437101397,1.0
0.06177608181818182,-0.0046274718181818185,0.020038470786236967,1.0
0.06145554545454546,-0.004619745454545455,0.010906781135372537,1.0
0.06124497272727273,-0.004623817272727273,0.004907821227746828,1.0
0.06108938181818182,-0.004633788181818182,0.00047522619174047986,1.0
0.06093379090909091,-0.004643759090909091,-0.003957368844265875,1.0
0.0607782,-0.00465373,-0.008389963880272223,1.0
0.06071222727272727,-0.00466057,-0.010269446332875024,1.0
0.060646254545454546,-0.00466741,-0.012148928785477825,1.0
0.06058028181818182,-0.0046742500000000005,-0.014028411238080626,1.0
0.060370090909090915,-0.00471154,-0.02001649361187555,1.0
0.05987146363636364,-0.00480973,-0.03422177582805491,1.0
0.05937283636363636,-0.0049079200000000005,-0.04842705804423447,1.0
0.058874209090909096,-0.005006109999999999,-0.06263234026041363,1.0
0.05847783636363637,-0.005088456363636363,-0.07392451532117383,1.0
0.05813259090909091,-0.005162880909090908,-0.08376013680422455,1.0
0.05778734545454546,-0.0052373054545454545,-0.09359575828727507,1.0
0.0574421,-0.00531173,-0.10343137977032577,1.0
0.05675024545454546,-0.005440882727272726,-0.1231414710715365,0.9973307473437902
0.05605839090909091,-0.0055700354545454535,-0.14285156237274743,0.9883406382823932
0.055366536363636365,-0.005699188181818181,-0.16256165367395836,0.9793505292209962
0.05479800909090909,-0.005794699090909091,-0.17875830154785638,0.9727021718272939
0.05447613636363636,-0.005822926363636364,-0.18792806256712838,0.9707373177689811
0.054154263636363636,-0.005851153636363636,-0.19709782358640016,0.9687724637106683
0.05383239090909091,-0.0058793809090909085,-0.20626758460567213,0.9668076096523556
0.053563736363636365,-0.005889984545454545,-0.21392122460006635,0.9660695079539285
0.05332169090909091,-0.005891776363636364,-0.22081680408202178,0.9659447824354442
0.05307964545454545,-0.005893568181818181,-0.22771238356397738,0.9658200569169602
0.0528376,-0.00589536,-0.23460796304593284,0.9656953313984761
0.052727445454545455,-0.005905077272727272,-0.23774613155608693,0.9650189280158895
0.05261729090909091,-0.005914794545454545,-0.24088430006624106,0.9643425246333033
0.05250713636363637,-0.005924511818181818,-0.24402246857639515,0.963666121250717
0.05216996363636364,-0.005905034545454545,-0.25362810791559687,0.9650219021911146
0.05137875454545455,-0.005827168181818182,-0.2761686889128938,0.9704420517774807
0.05058754545454547,-0.005749301818181818,-0.2987092699101904,0.9758622013638466
0.049796336363636375,-0.005671435454545455,-0.3212498509074874,0.9812823509502125
0.04921725454545455,-0.005550123636363637,-0.33774718489513383,0.9897266672176338
0.04874423636363637,-0.005407089090909091,-0.35122289537795476,0.9996830668255827
0.04827121818181818,-0.005264054545454546,-0.36469860586077574,1.0
0.0477982,-0.00512102,-0.3781743163435968,1.0
0.04720769090909092,-0.004820411818181822,-0.39499719937946126,1.0
0.04661718181818182,-0.004519803636363639,-0.41182008241532614,1.0
0.04602667272727273,-0.004219195454545457,-0.42864296545119085,1.0
0.04546437272727273,-0.0038717318181818203,-0.4446622059280882,1.0
0.04495849090909091,-0.0034305572727272734,-0.4590741612870508,1.0
0.0444526090909091,-0.0029893827272727326,-0.4734861166460131,1.0
0.043946727272727276,-0.002548208181818186,-0.48789807200497565,1.0
0.04363413636363637,-0.002218482727272729,-0.4968034053566015,1.0
0.04341819090909091,-0.0019444818181818195,-0.5029554277045591,1.0
0.04320224545454546,-0.0016704809090909098,-0.5091074500525167,1.0
0.0429863,-0.00139648,-0.5152594724004744,1.0
